row_id,split,date,timestamp,prediction_time,prediction_timestamp,location,forecast_high,actual_high,forecast_horizon_hours,forecast_error,mu,sigma,nll,distribution_type,skew,sigma_scale
66,validation,2024-01-03,2024-01-03 21:00:00,2024-01-03 21:00:00,2024-01-03 21:00:00,NYC,45.04998901367192,43.0,-6.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
67,validation,2024-01-03,2024-01-03 22:00:00,2024-01-03 22:00:00,2024-01-03 22:00:00,NYC,45.04998901367192,43.0,-7.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
68,validation,2024-01-03,2024-01-03 23:00:00,2024-01-03 23:00:00,2024-01-03 23:00:00,NYC,45.04998901367192,43.0,-8.0,-2.0499890137,-1.9611201168023518,3.5380227593516897,2.2131552474631464,skew_normal,1.4911479451041267,1.0
69,validation,2024-01-04,2024-01-04 01:00:00,2024-01-04 01:00:00,2024-01-04 01:00:00,NYC,43.96997802734379,45.0,14.0,1.0300219727,-1.9611201168023518,3.5380227593516897,1.9562313725799885,skew_normal,1.4911479451041267,1.0
70,validation,2024-01-04,2024-01-04 02:00:00,2024-01-04 02:00:00,2024-01-04 02:00:00,NYC,43.96997802734379,45.0,13.0,1.0300219727,-1.9611201168023518,3.5380227593516897,1.9562313725799885,skew_normal,1.4911479451041267,1.0
71,validation,2024-01-04,2024-01-04 03:00:00,2024-01-04 03:00:00,2024-01-04 03:00:00,NYC,43.96997802734379,45.0,12.0,1.0300219727,-1.9611201168023518,3.5380227593516897,1.9562313725799885,skew_normal,1.4911479451041267,1.0
72,validation,2024-01-04,2024-01-04 04:00:00,2024-01-04 04:00:00,2024-01-04 04:00:00,NYC,43.96997802734379,45.0,11.0,1.0300219727,-1.9611201168023518,3.5380227593516897,1.9562313725799885,skew_normal,1.4911479451041267,1.0
73,validation,2024-01-04,2024-01-04 05:00:00,2024-01-04 05:00:00,2024-01-04 05:00:00,NYC,43.96997802734379,45.0,10.0,1.0300219727,-1.9611201168023518,3.5380227593516897,1.9562313725799885,skew_normal,1.4911479451041267,1.0
74,validation,2024-01-04,2024-01-04 06:00:00,2024-01-04 06:00:00,2024-01-04 06:00:00,NYC,43.96997802734379,45.0,9.0,1.0300219727,-1.9611201168023518,3.5380227593516897,1.9562313725799885,skew_normal,1.4911479451041267,1.0
75,validation,2024-01-04,2024-01-04 07:00:00,2024-01-04 07:00:00,2024-01-04 07:00:00,NYC,43.96997802734379,45.0,8.0,1.0300219727,-1.9611201168023518,3.5380227593516897,1.9562313725799885,skew_normal,1.4911479451041267,1.0
76,validation,2024-01-04,2024-01-04 08:00:00,2024-01-04 08:00:00,2024-01-04 08:00:00,NYC,43.069978027343794,45.0,7.0,1.9300219727,-1.9611201168023518,3.5380227593516897,2.1459722840139843,skew_normal,1.4911479451041267,1.0
77,validation,2024-01-04,2024-01-04 09:00:00,2024-01-04 09:00:00,2024-01-04 09:00:00,NYC,43.069978027343794,45.0,6.0,1.9300219727,-1.9611201168023518,3.5380227593516897,2.1459722840139843,skew_normal,1.4911479451041267,1.0
78,validation,2024-01-04,2024-01-04 10:00:00,2024-01-04 10:00:00,2024-01-04 10:00:00,NYC,43.069978027343794,45.0,5.0,1.9300219727,-1.9611201168023518,3.5380227593516897,2.1459722840139843,skew_normal,1.4911479451041267,1.0
79,validation,2024-01-04,2024-01-04 11:00:00,2024-01-04 11:00:00,2024-01-04 11:00:00,NYC,43.069978027343794,45.0,4.0,1.9300219727,-1.9611201168023518,3.5380227593516897,2.1459722840139843,skew_normal,1.4911479451041267,1.0
80,validation,2024-01-04,2024-01-04 12:00:00,2024-01-04 12:00:00,2024-01-04 12:00:00,NYC,43.069978027343794,45.0,3.0,1.9300219727,-1.8171540419336327,3.4796941876355554,2.1086577413654406,skew_normal,1.4878482068800896,1.0
81,validation,2024-01-04,2024-01-04 13:00:00,2024-01-04 13:00:00,2024-01-04 13:00:00,NYC,43.069978027343794,45.0,2.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
82,validation,2024-01-04,2024-01-04 14:00:00,2024-01-04 14:00:00,2024-01-04 14:00:00,NYC,43.069978027343794,45.0,1.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
83,validation,2024-01-04,2024-01-04 15:00:00,2024-01-04 15:00:00,2024-01-04 15:00:00,NYC,43.069978027343794,45.0,0.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
84,validation,2024-01-04,2024-01-04 16:00:00,2024-01-04 16:00:00,2024-01-04 16:00:00,NYC,43.069978027343794,45.0,-1.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
85,validation,2024-01-04,2024-01-04 17:00:00,2024-01-04 17:00:00,2024-01-04 17:00:00,NYC,43.069978027343794,45.0,-2.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
86,validation,2024-01-04,2024-01-04 18:00:00,2024-01-04 18:00:00,2024-01-04 18:00:00,NYC,43.069978027343794,45.0,-3.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
87,validation,2024-01-04,2024-01-04 19:00:00,2024-01-04 19:00:00,2024-01-04 19:00:00,NYC,43.069978027343794,45.0,-4.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
88,validation,2024-01-04,2024-01-04 20:00:00,2024-01-04 20:00:00,2024-01-04 20:00:00,NYC,43.069978027343794,45.0,-5.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
89,validation,2024-01-04,2024-01-04 21:00:00,2024-01-04 21:00:00,2024-01-04 21:00:00,NYC,43.069978027343794,45.0,-6.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
90,validation,2024-01-04,2024-01-04 22:00:00,2024-01-04 22:00:00,2024-01-04 22:00:00,NYC,43.069978027343794,45.0,-7.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
91,validation,2024-01-04,2024-01-04 23:00:00,2024-01-04 23:00:00,2024-01-04 23:00:00,NYC,43.069978027343794,45.0,-8.0,1.9300219727,-1.8154794877041363,3.4796941876355554,2.1105347537609687,skew_normal,1.4698061306907864,1.0
92,validation,2024-01-05,2024-01-05 01:00:00,2024-01-05 01:00:00,2024-01-05 01:00:00,NYC,38.93000000000004,37.0,14.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
93,validation,2024-01-05,2024-01-05 02:00:00,2024-01-05 02:00:00,2024-01-05 02:00:00,NYC,38.93000000000004,37.0,13.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
94,validation,2024-01-05,2024-01-05 03:00:00,2024-01-05 03:00:00,2024-01-05 03:00:00,NYC,38.93000000000004,37.0,12.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
95,validation,2024-01-05,2024-01-05 04:00:00,2024-01-05 04:00:00,2024-01-05 04:00:00,NYC,38.93000000000004,37.0,11.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
96,validation,2024-01-05,2024-01-05 05:00:00,2024-01-05 05:00:00,2024-01-05 05:00:00,NYC,38.93000000000004,37.0,10.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
97,validation,2024-01-05,2024-01-05 06:00:00,2024-01-05 06:00:00,2024-01-05 06:00:00,NYC,38.93000000000004,37.0,9.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
98,validation,2024-01-05,2024-01-05 07:00:00,2024-01-05 07:00:00,2024-01-05 07:00:00,NYC,38.93000000000004,37.0,8.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
99,validation,2024-01-05,2024-01-05 08:00:00,2024-01-05 08:00:00,2024-01-05 08:00:00,NYC,38.93000000000004,37.0,7.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
100,validation,2024-01-05,2024-01-05 09:00:00,2024-01-05 09:00:00,2024-01-05 09:00:00,NYC,38.93000000000004,37.0,6.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
101,validation,2024-01-05,2024-01-05 10:00:00,2024-01-05 10:00:00,2024-01-05 10:00:00,NYC,38.93000000000004,37.0,5.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
102,validation,2024-01-05,2024-01-05 11:00:00,2024-01-05 11:00:00,2024-01-05 11:00:00,NYC,38.93000000000004,37.0,4.0,-1.93,-1.9548436110856813,3.5380227593516897,2.1742116916613954,skew_normal,1.4911455777769635,1.0
103,validation,2024-01-05,2024-01-05 12:00:00,2024-01-05 12:00:00,2024-01-05 12:00:00,NYC,38.93000000000004,37.0,3.0,-1.93,-1.9611201168023518,3.5380227593516897,2.1721348702357233,skew_normal,1.4911479451041267,1.0
104,validation,2024-01-05,2024-01-05 13:00:00,2024-01-05 13:00:00,2024-01-05 13:00:00,NYC,38.93000000000004,37.0,2.0,-1.93,-1.9611201168023518,3.5380227593516897,2.1721348702357233,skew_normal,1.4911479451041267,1.0
105,validation,2024-01-05,2024-01-05 14:00:00,2024-01-05 14:00:00,2024-01-05 14:00:00,NYC,38.93000000000004,37.0,1.0,-1.93,-1.9611201168023518,3.5380227593516897,2.1721348702357233,skew_normal,1.4911479451041267,1.0
106,validation,2024-01-05,2024-01-05 15:00:00,2024-01-05 15:00:00,2024-01-05 15:00:00,NYC,38.93000000000004,37.0,0.0,-1.93,-1.9611201168023518,3.5380227593516897,2.1721348702357233,skew_normal,1.4911479451041267,1.0
107,validation,2024-01-05,2024-01-05 16:00:00,2024-01-05 16:00:00,2024-01-05 16:00:00,NYC,38.93000000000004,37.0,-1.0,-1.93,-1.9611201168023518,3.5380227593516897,2.1721348702357233,skew_normal,1.4911479451041267,1.0
