selection_for_fold,candidate_id,eligible,prior_cagr,prior_max_drawdown_fraction,prior_net_pnl,prior_n_trades,prior_fold_pnl,complexity
trading_outer_01,edge_0.15_all_both_1,False,0.0048971539491886595,-0.00014970956344695363,2.33,6,[2.33],2
trading_outer_01,edge_0.15_all_both_2,False,0.006160251932359806,-5.996042611866592e-05,2.9299999999999997,8,[2.9299999999999997],2
trading_outer_01,edge_0.15_all_both_unlimited,False,0.006160251932359806,-5.996042611866592e-05,2.9299999999999997,8,[2.9299999999999997],1
trading_outer_01,edge_0.15_all_buy_yes_1,False,0.0048971539491886595,-0.00014970956344695363,2.33,6,[2.33],3
trading_outer_01,edge_0.15_all_buy_yes_2,False,0.006160251932359806,-5.996042611866592e-05,2.9299999999999997,8,[2.9299999999999997],3
trading_outer_01,edge_0.15_all_buy_yes_unlimited,False,0.006160251932359806,-5.996042611866592e-05,2.9299999999999997,8,[2.9299999999999997],2
trading_outer_01,edge_0.15_all_buy_no_1,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_all_buy_no_2,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_all_buy_no_unlimited,False,0.0,0.0,0.0,0,[0.0],2
trading_outer_01,edge_0.15_before_12_both_1,False,0.0023734501808578834,-0.00014988908207924645,1.13,3,[1.13],3
trading_outer_01,edge_0.15_before_12_both_2,False,0.0036348867151188013,0.0,1.73,5,[1.73],3
trading_outer_01,edge_0.15_before_12_both_unlimited,False,0.0036348867151188013,0.0,1.73,5,[1.73],2
trading_outer_01,edge_0.15_before_12_buy_yes_1,False,0.0023734501808578834,-0.00014988908207924645,1.13,3,[1.13],4
trading_outer_01,edge_0.15_before_12_buy_yes_2,False,0.0036348867151188013,0.0,1.73,5,[1.73],4
trading_outer_01,edge_0.15_before_12_buy_yes_unlimited,False,0.0036348867151188013,0.0,1.73,5,[1.73],3
trading_outer_01,edge_0.15_before_12_buy_no_1,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_before_12_buy_no_2,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_before_12_buy_no_unlimited,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_12_to_16_both_1,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],3
trading_outer_01,edge_0.15_12_to_16_both_2,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],3
trading_outer_01,edge_0.15_12_to_16_both_unlimited,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],2
trading_outer_01,edge_0.15_12_to_16_buy_yes_1,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],4
trading_outer_01,edge_0.15_12_to_16_buy_yes_2,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],4
trading_outer_01,edge_0.15_12_to_16_buy_yes_unlimited,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],3
trading_outer_01,edge_0.15_12_to_16_buy_no_1,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_12_to_16_buy_no_2,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_12_to_16_buy_no_unlimited,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_after_16_both_1,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_after_16_both_2,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_after_16_both_unlimited,False,0.0,0.0,0.0,0,[0.0],2
trading_outer_01,edge_0.15_after_16_buy_yes_1,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_after_16_buy_yes_2,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_after_16_buy_yes_unlimited,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_after_16_buy_no_1,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_after_16_buy_no_2,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_after_16_buy_no_unlimited,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_01,edge_0.15_after_12_both_1,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],3
trading_outer_01,edge_0.15_after_12_both_2,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],3
trading_outer_01,edge_0.15_after_12_both_unlimited,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],2
trading_outer_01,edge_0.15_after_12_buy_yes_1,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],4
trading_outer_01,edge_0.15_after_12_buy_yes_2,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],4
trading_outer_01,edge_0.15_after_12_buy_yes_unlimited,False,0.0025205749740015992,-5.996042611866592e-05,1.1999999999999997,3,[1.1999999999999997],3
trading_outer_01,edge_0.15_after_12_buy_no_1,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_after_12_buy_no_2,False,0.0,0.0,0.0,0,[0.0],4
trading_outer_01,edge_0.15_after_12_buy_no_unlimited,False,0.0,0.0,0.0,0,[0.0],3
trading_outer_02,edge_0_all_both_1,True,0.022625176361323662,-0.0007099999999999884,19.919999999999998,67,"[11.439999999999998, 8.479999999999999]",1
trading_outer_02,edge_0_all_both_2,True,0.02105584223146395,-0.0011490640529552287,18.539999999999996,116,"[11.7, 6.839999999999999]",1
trading_outer_02,edge_0_all_both_unlimited,True,0.018543228110995624,-0.0016128397781361992,16.33,161,"[12.32, 4.009999999999999]",0
trading_outer_02,edge_0_all_buy_yes_1,True,0.021965566386221935,-0.0007099999999999884,19.34,67,"[11.419999999999998, 7.919999999999998]",2
trading_outer_02,edge_0_all_buy_yes_2,True,0.02016895356376236,-0.001149944959899396,17.759999999999998,114,"[11.679999999999996, 6.079999999999999]",2
trading_outer_02,edge_0_all_buy_yes_unlimited,True,0.01907752358716741,-0.0016120946417512716,16.799999999999997,156,"[12.299999999999999, 4.499999999999998]",1
trading_outer_02,edge_0_all_buy_no_1,False,0.00034029489765452503,-0.0002599272203782643,0.30000000000000004,3,"[0.020000000000000018, 0.28]",2
trading_outer_02,edge_0_all_buy_no_2,False,-0.0006124962653452082,-0.0008197704642699533,-0.5399999999999999,4,"[0.020000000000000018, -0.5599999999999999]",2
trading_outer_02,edge_0_all_buy_no_unlimited,False,-0.0005331011078487657,-0.000749790058783506,-0.47000000000000003,5,"[0.020000000000000018, -0.49000000000000005]",1
trading_outer_02,edge_0_before_12_both_1,True,0.01620181400837728,-0.0011245265151514916,14.270000000000001,47,"[10.28, 3.989999999999999]",2
trading_outer_02,edge_0_before_12_both_2,True,0.016133627045639587,-0.0012629127899519421,14.209999999999999,81,"[10.349999999999996, 3.859999999999999]",2
trading_outer_02,edge_0_before_12_both_unlimited,True,0.01584952053226929,-0.0015585389190840848,13.959999999999999,108,"[10.700000000000001, 3.259999999999999]",1
trading_outer_02,edge_0_before_12_buy_yes_1,True,0.01620181400837728,-0.0011245265151514916,14.270000000000001,47,"[10.28, 3.989999999999999]",3
trading_outer_02,edge_0_before_12_buy_yes_2,True,0.016133627045639587,-0.0012629127899519421,14.209999999999999,81,"[10.349999999999996, 3.859999999999999]",3
trading_outer_02,edge_0_before_12_buy_yes_unlimited,True,0.01584952053226929,-0.0015585389190840848,13.959999999999999,108,"[10.700000000000001, 3.259999999999999]",2
trading_outer_02,edge_0_before_12_buy_no_1,False,0.0,0.0,0.0,0,"[0.0, 0.0]",3
trading_outer_02,edge_0_before_12_buy_no_2,False,0.0,0.0,0.0,0,"[0.0, 0.0]",3
trading_outer_02,edge_0_before_12_buy_no_unlimited,False,0.0,0.0,0.0,0,"[0.0, 0.0]",2
trading_outer_02,edge_0_12_to_16_both_1,True,0.0048107719236858415,-0.00026982191753444074,4.239999999999998,22,"[2.6599999999999997, 1.5799999999999996]",2
trading_outer_02,edge_0_12_to_16_both_2,True,0.0033695228914170094,-0.0004086758901159504,2.97,30,"[2.34, 0.6299999999999997]",2
trading_outer_02,edge_0_12_to_16_both_unlimited,True,0.0027340893440657155,-0.0007875899746774273,2.409999999999999,32,"[2.34, 0.06999999999999976]",1
trading_outer_02,edge_0_12_to_16_buy_yes_1,True,0.00385747742069964,-0.00027903175979349104,3.4,21,"[2.3799999999999994, 1.0199999999999996]",3
trading_outer_02,edge_0_12_to_16_buy_yes_2,False,0.002189469958867152,-0.0010669485272122303,1.9299999999999993,29,"[2.0599999999999996, -0.13000000000000023]",3
trading_outer_02,edge_0_12_to_16_buy_yes_unlimited,False,0.0020987034674031513,-0.0010670336464627672,1.8499999999999992,30,"[2.0599999999999996, -0.2100000000000002]",2
trading_outer_02,edge_0_12_to_16_buy_no_1,False,0.0006352282290316147,0.0,0.56,2,"[0.28, 0.28]",3
trading_outer_02,edge_0_12_to_16_buy_no_2,False,0.0006352282290316147,0.0,0.56,2,"[0.28, 0.28]",3
trading_outer_02,edge_0_12_to_16_buy_no_unlimited,False,0.0006352282290316147,0.0,0.56,2,"[0.28, 0.28]",2
trading_outer_02,edge_0_after_16_both_1,False,-0.00027222604742616063,-0.0014083522278933724,-0.2400000000000001,11,"[-0.44000000000000006, 0.19999999999999984]",2
trading_outer_02,edge_0_after_16_both_2,False,7.94009166749099e-05,-0.0013979450208193578,0.06999999999999973,18,"[-0.7200000000000002, 0.7899999999999997]",2
trading_outer_02,edge_0_after_16_both_unlimited,False,-4.5371617266365405e-05,-0.001398098585923102,-0.04000000000000026,21,"[-0.7200000000000002, 0.6799999999999997]",1
trading_outer_02,edge_0_after_16_buy_yes_1,False,0.0006579158347101988,-0.0008197294892685614,0.5799999999999997,10,"[-0.4600000000000001, 1.0399999999999996]",3
trading_outer_02,edge_0_after_16_buy_yes_2,False,0.0012478149554195905,-0.0007897393860026858,1.0999999999999996,15,"[-0.4600000000000001, 1.56]",3
trading_outer_02,edge_0_after_16_buy_yes_unlimited,False,0.0011230251706049188,-0.0007897393860026858,0.9899999999999999,18,"[-0.4600000000000001, 1.4500000000000006]",2
trading_outer_02,edge_0_after_16_buy_no_1,False,-0.001247630638247399,-0.0010999999999999899,-1.1,2,"[-0.26, -0.84]",3
trading_outer_02,edge_0_after_16_buy_no_2,False,-0.0011682414560780785,-0.0010299999999999754,-1.0300000000000002,3,"[-0.26, -0.77]",3
trading_outer_02,edge_0_after_16_buy_no_unlimited,False,-0.0011682414560780785,-0.0010299999999999754,-1.0300000000000002,3,"[-0.26, -0.77]",2
trading_outer_02,edge_0_after_12_both_1,True,0.006274968394466951,-0.0007492582343480159,5.5299999999999985,31,"[2.2199999999999993, 3.31]",2
trading_outer_02,edge_0_after_12_both_2,True,0.004356808799724998,-0.000865921509689338,3.8399999999999976,45,"[1.619999999999999, 2.2199999999999998]",2
trading_outer_02,edge_0_after_12_both_unlimited,True,0.0026887030574009874,-0.0020409788733796175,2.3699999999999988,53,"[1.619999999999999, 0.7499999999999992]",1
trading_outer_02,edge_0_after_12_buy_yes_1,True,0.005298809365296586,-0.0007492582343480159,4.669999999999998,30,"[1.9199999999999988, 2.75]",3
trading_outer_02,edge_0_after_12_buy_yes_2,True,0.0034716505848755297,-0.001523009386914187,3.0599999999999987,43,"[1.599999999999999, 1.46]",3
trading_outer_02,edge_0_after_12_buy_yes_unlimited,True,0.0032220072847102266,-0.0015531660692950089,2.8399999999999985,48,"[1.599999999999999, 1.2399999999999998]",2
trading_outer_02,edge_0_after_12_buy_no_1,False,0.00034029489765452503,-0.0002599272203782643,0.30000000000000004,3,"[0.020000000000000018, 0.28]",3
trading_outer_02,edge_0_after_12_buy_no_2,False,-0.0006124962653452082,-0.0008197704642699533,-0.5399999999999999,4,"[0.020000000000000018, -0.5599999999999999]",3
trading_outer_02,edge_0_after_12_buy_no_unlimited,False,-0.0005331011078487657,-0.000749790058783506,-0.47000000000000003,5,"[0.020000000000000018, -0.49000000000000005]",2
trading_outer_02,edge_0.01_all_both_1,True,0.0225683114479045,-0.0006599999999999939,19.869999999999997,65,"[11.389999999999999, 8.479999999999999]",2
trading_outer_02,edge_0.01_all_both_2,True,0.021510692318929214,-0.001148612829121709,18.939999999999994,108,"[12.099999999999998, 6.839999999999999]",2
trading_outer_02,edge_0.01_all_both_unlimited,True,0.0179975988932759,-0.0016136014797906162,15.849999999999998,148,"[11.84, 4.009999999999999]",1
trading_outer_02,edge_0.01_all_buy_yes_1,True,0.022227129830113546,-0.0006599999999999939,19.569999999999997,64,"[11.649999999999997, 7.919999999999998]",3
trading_outer_02,edge_0.01_all_buy_yes_2,True,0.020942133457400702,-0.0011491769143125996,18.439999999999998,107,"[12.359999999999998, 6.079999999999999]",3
trading_outer_02,edge_0.01_all_buy_yes_unlimited,True,0.01885015975533455,-0.001612411636892741,16.599999999999998,144,"[12.1, 4.499999999999998]",2
trading_outer_02,edge_0.01_all_buy_no_1,False,2.2685900030516848e-05,-0.000260000000000038,0.020000000000000018,2,"[-0.26, 0.28]",3
trading_outer_02,edge_0.01_all_buy_no_2,False,-0.0009300694273046695,-0.0008200000000000429,-0.82,3,"[-0.26, -0.5599999999999999]",3
trading_outer_02,edge_0.01_all_buy_no_unlimited,False,-0.0008506772571093002,-0.0007500000000000284,-0.75,4,"[-0.26, -0.49000000000000005]",2
trading_outer_02,edge_0.01_before_12_both_1,True,0.015656333476296247,-0.0011250592136428095,13.79,45,"[9.799999999999999, 3.989999999999999]",3
trading_outer_02,edge_0.01_before_12_both_2,True,0.015872248707190506,-0.001263199447350205,13.98,78,"[10.12, 3.859999999999999]",3
trading_outer_02,edge_0.01_before_12_both_unlimited,True,0.015042709335147064,-0.0015596312163148607,13.25,103,"[9.989999999999998, 3.259999999999999]",2
trading_outer_02,edge_0.01_before_12_buy_yes_1,True,0.015656333476296247,-0.0011250592136428095,13.79,45,"[9.799999999999999, 3.989999999999999]",4
trading_outer_02,edge_0.01_before_12_buy_yes_2,True,0.015872248707190506,-0.001263199447350205,13.98,78,"[10.12, 3.859999999999999]",4
trading_outer_02,edge_0.01_before_12_buy_yes_unlimited,True,0.015042709335147064,-0.0015596312163148607,13.25,103,"[9.989999999999998, 3.259999999999999]",3
trading_outer_02,edge_0.01_before_12_buy_no_1,False,0.0,0.0,0.0,0,"[0.0, 0.0]",4
trading_outer_02,edge_0.01_before_12_buy_no_2,False,0.0,0.0,0.0,0,"[0.0, 0.0]",4
trading_outer_02,edge_0.01_before_12_buy_no_unlimited,False,0.0,0.0,0.0,0,"[0.0, 0.0]",3
trading_outer_02,edge_0.01_12_to_16_both_1,False,0.004527042124967018,-0.0001898746827093678,3.9899999999999998,18,"[2.4099999999999997, 1.5799999999999996]",3
trading_outer_02,edge_0.01_12_to_16_both_2,True,0.0032787437526269336,-0.000408708481199338,2.8899999999999992,24,"[2.259999999999999, 0.6299999999999997]",3
trading_outer_02,edge_0.01_12_to_16_both_unlimited,True,0.002643317013962365,-0.0007876527946718559,2.3299999999999996,26,"[2.259999999999999, 0.06999999999999976]",2
trading_outer_02,edge_0.01_12_to_16_buy_yes_1,False,0.003891521808053078,-0.00027902341803687225,3.4299999999999993,18,"[2.4099999999999997, 1.0199999999999996]",4
trading_outer_02,edge_0.01_12_to_16_buy_yes_2,False,0.0024163904454570506,-0.0010667357884871498,2.129999999999999,24,"[2.259999999999999, -0.13000000000000023]",4
trading_outer_02,edge_0.01_12_to_16_buy_yes_unlimited,False,0.002325621520932186,-0.0010668208737961704,2.0499999999999994,25,"[2.259999999999999, -0.2100000000000002]",3
trading_outer_02,edge_0.01_12_to_16_buy_no_1,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",4
trading_outer_02,edge_0.01_12_to_16_buy_no_2,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",4
trading_outer_02,edge_0.01_12_to_16_buy_no_unlimited,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",3
trading_outer_02,edge_0.01_after_16_both_1,False,-0.00023819827139404115,-0.0014083100279664862,-0.21000000000000008,10,"[-0.4100000000000001, 0.19999999999999984]",3
trading_outer_02,edge_0.01_after_16_both_2,False,0.00043104251863068654,-0.0013975124278783335,0.38,16,"[-0.4100000000000001, 0.7899999999999997]",3
trading_outer_02,edge_0.01_after_16_both_unlimited,False,0.0003062647910614391,-0.0013976658979504286,0.2699999999999996,19,"[-0.4100000000000001, 0.6799999999999997]",2
trading_outer_02,edge_0.01_after_16_buy_yes_1,False,0.001009581509754609,-0.0006889115197987739,0.8899999999999998,8,"[-0.15000000000000008, 1.0399999999999996]",4
trading_outer_02,edge_0.01_after_16_buy_yes_2,False,0.0015995051646411351,-0.0007184696596250761,1.4100000000000006,13,"[-0.15000000000000008, 1.56]",4
trading_outer_02,edge_0.01_after_16_buy_yes_unlimited,False,0.0014747101908243465,-0.0007185485319654017,1.2999999999999998,16,"[-0.15000000000000008, 1.4500000000000006]",3
trading_outer_02,edge_0.01_after_16_buy_no_1,False,-0.001247630638247399,-0.0010999999999999899,-1.1,2,"[-0.26, -0.84]",4
trading_outer_02,edge_0.01_after_16_buy_no_2,False,-0.0011682414560780785,-0.0010299999999999754,-1.0300000000000002,3,"[-0.26, -0.77]",4
trading_outer_02,edge_0.01_after_16_buy_no_unlimited,False,-0.0011682414560780785,-0.0010299999999999754,-1.0300000000000002,3,"[-0.26, -0.77]",3
trading_outer_02,edge_0.01_after_12_both_1,True,0.00602524261784132,-0.0006693373560174853,5.309999999999999,26,"[1.9999999999999991, 3.31]",3
trading_outer_02,edge_0.01_after_12_both_2,True,0.004617834628387829,-0.0008657233267658215,4.0699999999999985,37,"[1.8499999999999992, 2.2199999999999998]",3
trading_outer_02,edge_0.01_after_12_both_unlimited,True,0.002949677527022354,-0.0020405116209625263,2.5999999999999996,45,"[1.8499999999999992, 0.7499999999999992]",2
trading_outer_02,edge_0.01_after_12_buy_yes_1,True,0.005684719295420804,-0.0006693373560174853,5.009999999999999,25,"[2.259999999999999, 2.75]",4
trading_outer_02,edge_0.01_after_12_buy_yes_2,True,0.004050397422986629,-0.0015222365933738047,3.569999999999999,36,"[2.1099999999999994, 1.46]",4
trading_outer_02,edge_0.01_after_12_buy_yes_unlimited,True,0.0038007370788744055,-0.0015523778248798248,3.349999999999999,41,"[2.1099999999999994, 1.2399999999999998]",3
trading_outer_02,edge_0.01_after_12_buy_no_1,False,2.2685900030516848e-05,-0.000260000000000038,0.020000000000000018,2,"[-0.26, 0.28]",4
trading_outer_02,edge_0.01_after_12_buy_no_2,False,-0.0009300694273046695,-0.0008200000000000429,-0.82,3,"[-0.26, -0.5599999999999999]",4
trading_outer_02,edge_0.01_after_12_buy_no_unlimited,False,-0.0008506772571093002,-0.0007500000000000284,-0.75,4,"[-0.26, -0.49000000000000005]",3
trading_outer_02,edge_0.02_all_both_1,True,0.02153343545284092,-0.0006599999999999939,18.959999999999997,60,"[11.65, 7.309999999999999]",2
trading_outer_02,edge_0.02_all_both_2,True,0.019873344288162453,-0.0011489624966856127,17.5,98,"[11.79, 5.709999999999999]",2
trading_outer_02,edge_0.02_all_both_unlimited,True,0.01604271193800888,-0.002363088556743609,14.129999999999999,121,"[11.120000000000001, 3.009999999999998]",1
trading_outer_02,edge_0.02_all_buy_yes_1,True,0.020896650367593583,-0.0006599999999999939,18.399999999999995,60,"[11.65, 6.749999999999998]",3
trading_outer_02,edge_0.02_all_buy_yes_2,True,0.01900931380695381,-0.0011498206476340256,16.74,98,"[11.79, 4.949999999999999]",3
trading_outer_02,edge_0.02_all_buy_yes_unlimited,True,0.016679137913476527,-0.002086819568855258,14.690000000000001,119,"[11.120000000000001, 3.5699999999999994]",2
trading_outer_02,edge_0.02_all_buy_no_1,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",3
trading_outer_02,edge_0.02_all_buy_no_2,False,-0.0006351804589007637,-0.0005599999999998939,-0.5599999999999999,2,"[0.0, -0.5599999999999999]",3
trading_outer_02,edge_0.02_all_buy_no_unlimited,False,-0.0006351804589007637,-0.0005599999999998939,-0.5599999999999999,2,"[0.0, -0.5599999999999999]",2
trading_outer_02,edge_0.02_before_12_both_1,True,0.01442912910961458,-0.001124959294236061,12.709999999999999,42,"[9.889999999999999, 2.819999999999999]",3
trading_outer_02,edge_0.02_before_12_both_2,True,0.014133717262231116,-0.0011848107264864627,12.450000000000001,69,"[9.639999999999999, 2.809999999999999]",3
trading_outer_02,edge_0.02_before_12_both_unlimited,True,0.012066119712404566,-0.0018681611956232747,10.63,83,"[9.099999999999998, 1.529999999999999]",2
trading_outer_02,edge_0.02_before_12_buy_yes_1,True,0.01442912910961458,-0.001124959294236061,12.709999999999999,42,"[9.889999999999999, 2.819999999999999]",4
trading_outer_02,edge_0.02_before_12_buy_yes_2,True,0.014133717262231116,-0.0011848107264864627,12.450000000000001,69,"[9.639999999999999, 2.809999999999999]",4
trading_outer_02,edge_0.02_before_12_buy_yes_unlimited,True,0.012066119712404566,-0.0018681611956232747,10.63,83,"[9.099999999999998, 1.529999999999999]",3
trading_outer_02,edge_0.02_before_12_buy_no_1,False,0.0,0.0,0.0,0,"[0.0, 0.0]",4
trading_outer_02,edge_0.02_before_12_buy_no_2,False,0.0,0.0,0.0,0,"[0.0, 0.0]",4
trading_outer_02,edge_0.02_before_12_buy_no_unlimited,False,0.0,0.0,0.0,0,"[0.0, 0.0]",3
trading_outer_02,edge_0.02_12_to_16_both_1,False,0.004424901719922714,-0.0001898746827093678,3.8999999999999995,17,"[2.3199999999999994, 1.5799999999999996]",3
trading_outer_02,edge_0.02_12_to_16_both_2,True,0.0031766183838943807,-0.0004087451523823171,2.8000000000000003,23,"[2.1699999999999995, 0.6299999999999997]",3
trading_outer_02,edge_0.02_12_to_16_both_unlimited,True,0.0025411993055650672,-0.0007877234791452414,2.2399999999999993,25,"[2.1699999999999995, 0.06999999999999976]",2
trading_outer_02,edge_0.02_12_to_16_buy_yes_1,False,0.0037893890560753984,-0.00027904844480319824,3.3399999999999994,17,"[2.3199999999999994, 1.0199999999999996]",4
trading_outer_02,edge_0.02_12_to_16_buy_yes_2,False,0.002314275473791705,-0.0010668315104140902,2.0399999999999996,23,"[2.1699999999999995, -0.13000000000000023]",4
trading_outer_02,edge_0.02_12_to_16_buy_yes_unlimited,False,0.002223507644092182,-0.0010669166109941175,1.959999999999999,24,"[2.1699999999999995, -0.2100000000000002]",3
trading_outer_02,edge_0.02_12_to_16_buy_no_1,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",4
trading_outer_02,edge_0.02_12_to_16_buy_no_2,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",4
trading_outer_02,edge_0.02_12_to_16_buy_no_unlimited,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",3
trading_outer_02,edge_0.02_after_16_both_1,False,0.000839418872475628,-0.000868731651788357,0.7399999999999999,8,"[-0.15000000000000008, 0.8899999999999999]",3
trading_outer_02,edge_0.02_after_16_both_2,False,0.001497400049127684,-0.000868228813221017,1.32,11,"[-0.15000000000000008, 1.47]",3
trading_outer_02,edge_0.02_after_16_both_unlimited,False,0.0014293306568073927,-0.0008682808040080259,1.26,13,"[-0.15000000000000008, 1.41]",2
trading_outer_02,edge_0.02_after_16_buy_yes_1,False,0.0017923737451057686,-0.0005098317555206622,1.5799999999999998,7,"[-0.15000000000000008, 1.7299999999999998]",4
trading_outer_02,edge_0.02_after_16_buy_yes_2,False,0.002450429043036273,-0.0004798416522547866,2.16,10,"[-0.15000000000000008, 2.31]",4
trading_outer_02,edge_0.02_after_16_buy_yes_unlimited,False,0.0023823519847208097,-0.0004798416522547866,2.1,12,"[-0.15000000000000008, 2.25]",3
trading_outer_02,edge_0.02_after_16_buy_no_1,False,-0.000952752767312548,-0.0008400000000000629,-0.84,1,"[0.0, -0.84]",4
trading_outer_02,edge_0.02_after_16_buy_no_2,False,-0.000952752767312548,-0.0008400000000000629,-0.84,1,"[0.0, -0.84]",4
trading_outer_02,edge_0.02_after_16_buy_no_unlimited,False,-0.000952752767312548,-0.0008400000000000629,-0.84,1,"[0.0, -0.84]",3
trading_outer_02,edge_0.02_after_12_both_1,True,0.006218211891781511,-0.0006693373560174853,5.479999999999999,24,"[2.169999999999999, 3.31]",3
trading_outer_02,edge_0.02_after_12_both_2,True,0.0056279667353733576,-0.000699370566490054,4.959999999999998,33,"[2.019999999999999, 2.9399999999999995]",3
trading_outer_02,edge_0.02_after_12_both_unlimited,True,0.003970959243442929,-0.0016221003711922588,3.5,38,"[2.019999999999999, 1.4799999999999993]",2
trading_outer_02,edge_0.02_after_12_buy_yes_1,True,0.0055825649603533645,-0.0006693373560174853,4.919999999999999,24,"[2.169999999999999, 2.75]",4
trading_outer_02,edge_0.02_after_12_buy_yes_2,True,0.004765374518398424,-0.0010646660232236371,4.199999999999998,33,"[2.019999999999999, 2.1799999999999997]",4
trading_outer_02,edge_0.02_after_12_buy_yes_unlimited,True,0.0046064855123311155,-0.0010648143540955557,4.059999999999999,36,"[2.019999999999999, 2.0399999999999996]",3
trading_outer_02,edge_0.02_after_12_buy_no_1,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",4
trading_outer_02,edge_0.02_after_12_buy_no_2,False,-0.0006351804589007637,-0.0005599999999998939,-0.5599999999999999,2,"[0.0, -0.5599999999999999]",4
trading_outer_02,edge_0.02_after_12_buy_no_unlimited,False,-0.0006351804589007637,-0.0005599999999998939,-0.5599999999999999,2,"[0.0, -0.5599999999999999]",3
trading_outer_02,edge_0.03_all_both_1,True,0.0200097780780919,-0.0006599999999999939,17.619999999999997,53,"[10.929999999999998, 6.689999999999998]",2
trading_outer_02,edge_0.03_all_both_2,True,0.018452287504347353,-0.0011502049724246843,16.25,88,"[11.1, 5.149999999999999]",2
trading_outer_02,edge_0.03_all_both_unlimited,True,0.01691780981671842,-0.0014769012642275037,14.899999999999997,106,"[10.43, 4.469999999999998]",1
trading_outer_02,edge_0.03_all_buy_yes_1,True,0.019373105547184855,-0.0006599999999999939,17.059999999999995,53,"[10.929999999999998, 6.129999999999998]",3
trading_outer_02,edge_0.03_all_buy_yes_2,True,0.018134002952459483,-0.0011505216681579888,15.970000000000002,87,"[11.1, 4.869999999999998]",3
trading_outer_02,edge_0.03_all_buy_yes_unlimited,True,0.016599582086425757,-0.0014773085408130715,14.619999999999997,105,"[10.43, 4.189999999999998]",2
trading_outer_02,edge_0.03_all_buy_no_1,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",3
trading_outer_02,edge_0.03_all_buy_no_2,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",3
trading_outer_02,edge_0.03_all_buy_no_unlimited,False,0.0003176081446967238,0.0,0.28,1,"[0.0, 0.28]",2
trading_outer_02,edge_0.03_before_12_both_1,True,0.013179379392644908,-0.001126181749928401,11.610000000000001,39,"[9.01, 2.5999999999999988]",3
trading_outer_02,edge_0.03_before_12_both_2,True,0.012952171772113052,-0.0011860285832887563,11.409999999999998,64,"[8.76, 2.649999999999999]",3
trading_outer_02,edge_0.03_before_12_both_unlimited,True,0.01158905279019562,-0.0012566170286448797,10.21,76,"[8.22, 1.9899999999999993]",2
trading_outer_02,edge_0.03_before_12_buy_yes_1,True,0.013179379392644908,-0.001126181749928401,11.610000000000001,39,"[9.01, 2.5999999999999988]",4
trading_outer_02,edge_0.03_before_12_buy_yes_2,True,0.012952171772113052,-0.0011860285832887563,11.409999999999998,64,"[8.76, 2.649999999999999]",4
