trade_id,city,target_date,event_ticker,market_ticker,signal_timestamp,execution_timestamp,settlement_timestamp,prediction_time,probability_age_minutes,model_probability,side,entry_price,unadjusted_entry_price,quote_source,quote_field,execution_gap_minutes,contracts,gross_cost,fees,slippage_per_contract,cash_committed,predicted_edge,lower_confidence_edge,settlement,settlement_source,execution_assumption,evidence_label,supports_profitability_claim,cash_after_settlement,gross_pnl,net_pnl
41,NYC,2025-10-30,KXHIGHNY-25OCT30,KXHIGHNY-25OCT30-B64.5,2025-10-30 05:10:00+00:00,2025-10-30 05:11:00+00:00,2025-11-06 14:00:00+00:00,2025-10-30 05:00:00+00:00,10.0,0.332547304031457,BUY_YES,0.12,0.11,kalshi_candlestick,yes_ask_open,1.0,1,0.12,0.01,0.009999999999999995,0.13,0.202547304031457,0.07388863886182008,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1010.3399999999998,-0.12,-0.13
42,NYC,2025-11-05,KXHIGHNY-25NOV05,KXHIGHNY-25NOV05-B66.5,2025-11-05 06:40:00+00:00,2025-11-05 06:41:00+00:00,2025-11-12 15:00:00+00:00,2025-11-05 06:00:00+00:00,40.0,0.4104614694799474,BUY_YES,0.09,0.08,kalshi_candlestick,yes_ask_open,1.0,1,0.09,0.01,0.009999999999999995,0.09999999999999999,0.31046146947994735,0.1415786781007393,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1010.1799999999998,0.91,0.9
43,NYC,2025-11-08,KXHIGHNY-25NOV08,KXHIGHNY-25NOV08-B66.5,2025-11-08 08:45:00+00:00,2025-11-08 08:46:00+00:00,2025-11-15 15:00:00+00:00,2025-11-08 08:00:00+00:00,45.0,0.37892466183666645,BUY_YES,0.09999999999999999,0.09,kalshi_candlestick,yes_ask_open,1.0,1,0.09999999999999999,0.01000000000000001,0.009999999999999995,0.11,0.26892466183666647,0.12842609460413362,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1010.1799999999998,-0.09999999999999999,-0.11
44,NYC,2025-11-08,KXHIGHNY-25NOV08,KXHIGHNY-25NOV08-B64.5,2025-11-08 10:00:00+00:00,2025-11-08 10:01:00+00:00,2025-11-15 15:00:00+00:00,2025-11-08 10:00:00+00:00,0.0,0.7274658051612586,BUY_YES,0.47000000000000003,0.46,kalshi_candlestick,yes_ask_open,1.0,1,0.47000000000000003,0.01999999999999997,0.010000000000000009,0.49,0.2374658051612586,0.09912587459435096,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1011.1799999999998,0.53,0.51
45,NYC,2025-11-08,KXHIGHNY-25NOV08,KXHIGHNY-25NOV08-B68.5,2025-11-08 10:00:00+00:00,2025-11-08 10:01:00+00:00,2025-11-15 15:00:00+00:00,2025-11-08 10:00:00+00:00,0.0,0.2725341948387415,BUY_YES,0.04,0.03,kalshi_candlestick,yes_ask_open,1.0,1,0.04,0.01,0.010000000000000002,0.05,0.22253419483874146,0.08419426427183384,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1011.1799999999998,-0.04,-0.05
46,NYC,2025-11-11,KXHIGHNY-25NOV11,KXHIGHNY-25NOV11-B41.5,2025-11-11 17:00:00+00:00,2025-11-11 17:01:00+00:00,2025-11-18 15:00:00+00:00,2025-11-11 17:00:00+00:00,0.0,0.6635413736130216,BUY_YES,0.49,0.48,kalshi_candlestick,yes_ask_open,1.0,1,0.49,0.02,0.010000000000000009,0.51,0.1535413736130216,0.05056897051763555,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1012.1799999999998,0.51,0.49
47,NYC,2025-11-26,KXHIGHNY-25NOV26,KXHIGHNY-25NOV26-B62.5,2025-11-26 09:00:00+00:00,2025-11-26 09:01:00+00:00,2025-12-03 15:00:00+00:00,2025-11-26 09:00:00+00:00,0.0,0.6837348055202571,BUY_YES,0.45,0.44,kalshi_candlestick,yes_ask_open,1.0,1,0.45,0.02,0.010000000000000009,0.47000000000000003,0.21373480552025712,0.05595143106398277,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1011.7099999999998,-0.45,-0.47000000000000003
48,NYC,2025-12-17,KXHIGHNY-25DEC17,KXHIGHNY-25DEC17-B45.5,2025-12-17 13:00:00+00:00,2025-12-17 13:01:00+00:00,2025-12-24 15:00:00+00:00,2025-12-17 13:00:00+00:00,0.0,0.6297033345562939,BUY_YES,0.37,0.36,kalshi_candlestick,yes_ask_open,1.0,1,0.37,0.02,0.010000000000000009,0.39,0.23970333455629392,0.08493649763603063,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1010.7399999999998,-0.37,-0.39
49,NYC,2025-12-17,KXHIGHNY-25DEC17,KXHIGHNY-25DEC17-B47.5,2025-12-17 13:00:00+00:00,2025-12-17 13:01:00+00:00,2025-12-24 15:00:00+00:00,2025-12-17 13:00:00+00:00,0.0,0.37029666544370615,BUY_YES,0.15000000000000002,0.14,kalshi_candlestick,yes_ask_open,1.0,1,0.15000000000000002,0.00999999999999998,0.010000000000000009,0.16,0.21029666544370615,0.05552982852344293,1,kalshi_result,next_candle_open,historical_proxy_validated,False,1011.7399999999998,0.85,0.84
50,NYC,2025-12-18,KXHIGHNY-25DEC18,KXHIGHNY-25DEC18-B52.5,2025-12-18 20:15:00+00:00,2025-12-18 20:16:00+00:00,2025-12-25 15:00:00+00:00,2025-12-18 20:00:00+00:00,15.0,0.23059811664912264,BUY_YES,0.060000000000000005,0.05,kalshi_candlestick,yes_ask_open,1.0,1,0.060000000000000005,0.009999999999999995,0.010000000000000002,0.07,0.16059811664912266,0.06882638192298056,0,kalshi_result,next_candle_open,historical_proxy_validated,False,1011.7399999999998,-0.060000000000000005,-0.07
