fetched_at,evaluated_at,ticker,staleness_seconds,max_staleness_seconds,best_yes_bid,best_yes_bid_size,best_yes_ask,best_yes_ask_size,yes_spread,yes_midpoint,best_no_bid,best_no_bid_size,best_no_ask,best_no_ask_size,no_spread,no_midpoint,yes_bid_depth,yes_ask_depth,no_bid_depth,no_ask_depth,max_spread_dollars,orderbook_status,orderbook_reason,event_ticker,close_time,market_status,eligible
2026-08-26T06:58:53.502641+00:00,2026-08-26T06:58:53.502641+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.5,32.34,0.51,160.0,0.010000000000000009,0.505,0.49,160.0,0.5,32.34,0.010000000000000009,0.495,840.38,1986.27,1986.27,840.38,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T07:52:03.202935+00:00,2026-08-26T07:52:03.202935+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,7876.96,,,0.99,7876.96,,,,,0.0,10811.96,10811.96,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T07:52:03.202935+00:00,2026-08-26T07:52:03.202935+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.05,89.5,0.06,28.0,0.009999999999999995,0.055,0.94,28.0,0.95,89.5,0.010000000000000009,0.945,2648.11,2253.25,2253.25,2648.11,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T07:52:03.202935+00:00,2026-08-26T07:52:03.202935+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,6102.34,,,0.99,6102.34,,,,,0.0,7770.01,7770.01,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T07:52:03.202935+00:00,2026-08-26T07:52:03.202935+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.04,120.62,0.05,61.0,0.010000000000000002,0.045,0.95,61.0,0.96,120.62,0.010000000000000009,0.955,1553.62,2466.41,2466.41,1553.62,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T07:52:03.202935+00:00,2026-08-26T07:52:03.202935+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.41,157.65,0.43,3.0,0.020000000000000018,0.42,0.57,3.0,0.59,157.65,0.020000000000000018,0.58,2003.63,3006.84,3006.84,2003.63,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T07:52:03.202935+00:00,2026-08-26T07:52:03.202935+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.51,5.0,0.52,113.74,0.010000000000000009,0.515,0.48,113.74,0.49,5.0,0.010000000000000009,0.485,1923.04,1778.3600000000001,1778.3600000000001,1923.04,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T08:52:34.727608+00:00,2026-08-26T08:52:34.727608+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,7876.96,,,0.99,7876.96,,,,,0.0,10811.96,10811.96,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T08:52:34.727608+00:00,2026-08-26T08:52:34.727608+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.05,110.42,0.06,5.0,0.009999999999999995,0.055,0.94,5.0,0.95,110.42,0.010000000000000009,0.945,2632.0299999999997,2569.45,2569.45,2632.0299999999997,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T08:52:34.727608+00:00,2026-08-26T08:52:34.727608+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,6102.34,,,0.99,6102.34,,,,,0.0,7907.01,7907.01,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T08:52:34.727608+00:00,2026-08-26T08:52:34.727608+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.04,121.62,0.05,74.0,0.010000000000000002,0.045,0.95,74.0,0.96,121.62,0.010000000000000009,0.955,1555.62,3033.41,3033.41,1555.62,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T08:52:34.727608+00:00,2026-08-26T08:52:34.727608+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.42,27.0,0.44,261.0,0.020000000000000018,0.43,0.56,261.0,0.58,27.0,0.019999999999999907,0.5700000000000001,1992.04,2069.13,2069.13,1992.04,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T08:52:34.727608+00:00,2026-08-26T08:52:34.727608+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.5,87.56,0.51,28.0,0.010000000000000009,0.505,0.49,28.0,0.5,87.56,0.010000000000000009,0.495,935.75,1819.8300000000002,1819.8300000000002,935.75,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T09:50:01.116729+00:00,2026-08-26T09:50:01.116729+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,8328.01,,,0.99,8328.01,,,,,0.0,11316.01,11316.01,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T09:50:01.116729+00:00,2026-08-26T09:50:01.116729+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.06,2.0,0.07,230.2,0.010000000000000009,0.065,0.93,230.2,0.94,2.0,0.009999999999999898,0.935,2684.09,2572.71,2572.71,2684.09,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T09:50:01.116729+00:00,2026-08-26T09:50:01.116729+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,5997.34,,,0.99,5997.34,,,,,0.0,7987.01,7987.01,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T09:50:01.116729+00:00,2026-08-26T09:50:01.116729+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.04,75.62,0.05,112.0,0.010000000000000002,0.045,0.95,112.0,0.96,75.62,0.010000000000000009,0.955,1494.62,2530.41,2530.41,1494.62,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T09:50:01.116729+00:00,2026-08-26T09:50:01.116729+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.41,45.83,0.43,26.0,0.020000000000000018,0.42,0.57,26.0,0.59,45.83,0.020000000000000018,0.58,1832.81,2745.98,2745.98,1832.81,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T09:50:01.116729+00:00,2026-08-26T09:50:01.116729+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.51,40.0,0.52,9.87,0.010000000000000009,0.515,0.48,9.87,0.49,40.0,0.010000000000000009,0.485,911.58,1706.72,1706.72,911.58,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T10:41:09.530544+00:00,2026-08-26T10:41:09.530544+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,8344.01,,,0.99,8344.01,,,,,0.0,11720.01,11720.01,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T10:41:09.530544+00:00,2026-08-26T10:41:09.530544+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.05,120.42,0.06,2.0,0.009999999999999995,0.055,0.94,2.0,0.95,120.42,0.010000000000000009,0.945,4795.93,2270.6499999999996,2270.6499999999996,4795.93,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T10:41:09.530544+00:00,2026-08-26T10:41:09.530544+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,6167.34,,,0.99,6167.34,,,,,0.0,7888.01,7888.01,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T10:41:09.530544+00:00,2026-08-26T10:41:09.530544+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.04,57.62,0.05,32.0,0.010000000000000002,0.045,0.95,32.0,0.96,57.62,0.010000000000000009,0.955,1476.62,2380.41,2380.41,1476.62,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T10:41:09.530544+00:00,2026-08-26T10:41:09.530544+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.46,21.0,0.48,166.69,0.019999999999999962,0.47,0.52,166.69,0.54,21.0,0.020000000000000018,0.53,2825.17,2720.58,2720.58,2825.17,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T10:41:09.530544+00:00,2026-08-26T10:41:09.530544+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.47,138.0,0.49,127.0,0.020000000000000018,0.48,0.51,127.0,0.53,138.0,0.020000000000000018,0.52,963.4200000000001,2277.91,2277.91,963.4200000000001,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T11:36:02.505703+00:00,2026-08-26T11:36:02.505703+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,9954.35,,,0.99,9954.35,,,,,0.0,13098.35,13098.35,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T11:36:02.505703+00:00,2026-08-26T11:36:02.505703+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.05,73.48,0.07,109.0,0.020000000000000004,0.060000000000000005,0.93,109.0,0.95,73.48,0.019999999999999907,0.94,2833.04,2696.1800000000003,2696.1800000000003,2833.04,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T11:36:02.505703+00:00,2026-08-26T11:36:02.505703+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,6278.68,,,0.99,6278.68,,,,,0.0,8085.35,8085.35,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T11:36:02.505703+00:00,2026-08-26T11:36:02.505703+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.02,628.58,0.03,3.0,0.009999999999999998,0.025,0.97,3.0,0.98,628.58,0.010000000000000009,0.975,1256.58,2647.23,2647.23,1256.58,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T11:36:02.505703+00:00,2026-08-26T11:36:02.505703+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.42,68.48,0.44,36.0,0.020000000000000018,0.43,0.56,36.0,0.58,68.48,0.019999999999999907,0.5700000000000001,1956.1200000000001,2837.34,2837.34,1956.1200000000001,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T11:36:02.505703+00:00,2026-08-26T11:36:02.505703+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.52,10.0,0.54,143.0,0.020000000000000018,0.53,0.46,143.0,0.48,10.0,0.019999999999999962,0.47,1005.2500000000001,2545.28,2545.28,1005.2500000000001,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T13:04:28.998867+00:00,2026-08-26T13:04:28.998867+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,12671.4,,,0.99,12671.4,,,,,0.0,15834.4,15834.4,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T13:04:28.998867+00:00,2026-08-26T13:04:28.998867+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.06,77.0,0.07,6.0,0.010000000000000009,0.065,0.93,6.0,0.94,77.0,0.009999999999999898,0.935,7012.96,2357.55,2357.55,7012.96,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T13:04:28.998867+00:00,2026-08-26T13:04:28.998867+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,9696.73,,,0.99,9696.73,,,,,0.0,18052.399999999998,18052.399999999998,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T13:04:28.998867+00:00,2026-08-26T13:04:28.998867+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.01,1403.0,0.02,85.0,0.01,0.015,0.98,85.0,0.99,1403.0,0.010000000000000009,0.985,1403.0,13701.57,13701.57,1403.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T13:04:28.998867+00:00,2026-08-26T13:04:28.998867+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.36,12.0,0.37,144.0,0.010000000000000009,0.365,0.63,144.0,0.64,12.0,0.010000000000000009,0.635,1332.08,1549.71,1549.71,1332.08,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T13:04:28.998867+00:00,2026-08-26T13:04:28.998867+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.56,34.0,0.57,12.0,0.009999999999999898,0.565,0.43,12.0,0.44,34.0,0.010000000000000009,0.435,970.1999999999999,2575.59,2575.59,970.1999999999999,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:00:11.528892+00:00,2026-08-26T14:00:11.528892+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,12704.03,,,0.99,12704.03,,,,,0.0,15758.03,15758.03,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:00:11.528892+00:00,2026-08-26T14:00:11.528892+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.02,285.21,0.03,415.0,0.009999999999999998,0.025,0.97,415.0,0.98,285.21,0.010000000000000009,0.975,1140.04,2912.29,2912.29,1140.04,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:00:11.528892+00:00,2026-08-26T14:00:11.528892+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,9527.93,,,0.99,9527.93,,,,,0.0,17715.6,17715.6,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:00:11.528892+00:00,2026-08-26T14:00:11.528892+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.01,1115.21,0.02,568.05,0.01,0.015,0.98,568.05,0.99,1115.21,0.010000000000000009,0.985,1115.21,8719.619999999999,8719.619999999999,1115.21,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:00:11.528892+00:00,2026-08-26T14:00:11.528892+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.5,90.0,0.52,156.0,0.020000000000000018,0.51,0.48,156.0,0.5,90.0,0.020000000000000018,0.49,1890.3600000000001,2575.4,2575.4,1890.3600000000001,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:00:11.528892+00:00,2026-08-26T14:00:11.528892+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.48,52.0,0.5,79.0,0.020000000000000018,0.49,0.5,79.0,0.52,52.0,0.020000000000000018,0.51,2022.49,2469.15,2469.15,2022.49,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG27-T87,0.0,,,,0.01,475.0,,,0.99,475.0,,,,,0.0,2693.0,2693.0,0.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG27-T80,0.0,,0.29,125.0,0.33,45.0,0.040000000000000036,0.31,0.67,45.0,0.71,125.0,0.039999999999999925,0.69,1134.0,1013.0,1013.0,1134.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG27-B86.5,0.0,,0.02,60.0,0.03,12.0,0.009999999999999998,0.025,0.97,12.0,0.98,60.0,0.010000000000000009,0.975,703.0,1080.0,1080.0,703.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG27-B84.5,0.0,,0.04,26.0,0.09,55.0,0.049999999999999996,0.065,0.91,55.0,0.96,26.0,0.04999999999999993,0.935,921.76,824.0,824.0,921.76,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG27-B82.5,0.0,,0.23,45.0,0.24,1.0,0.009999999999999981,0.235,0.76,1.0,0.77,45.0,0.010000000000000009,0.765,2926.38,602.25,602.25,2926.38,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG27-B80.5,0.0,,0.35,3.0,0.37,47.0,0.020000000000000018,0.36,0.63,47.0,0.65,3.0,0.020000000000000018,0.64,1034.0,1375.0,1375.0,1034.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,13775.06,,,0.99,13775.06,,,,,0.0,16950.059999999998,16950.059999999998,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.02,480.0,0.03,304.52,0.009999999999999998,0.025,0.97,304.52,0.98,480.0,0.010000000000000009,0.975,808.72,2172.7,2172.7,808.72,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,9602.96,,,0.99,9602.96,,,,,0.0,17250.629999999997,17250.629999999997,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,0.01,1196.18,0.02,25.0,0.01,0.015,0.98,25.0,0.99,1196.18,0.010000000000000009,0.985,1196.18,5898.99,5898.99,1196.18,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.45,42.0,0.46,2.0,0.010000000000000009,0.455,0.54,2.0,0.55,42.0,0.010000000000000009,0.545,1464.77,1351.06,1351.06,1464.77,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T14:51:22.927338+00:00,2026-08-26T14:51:22.927338+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.51,122.0,0.52,50.0,0.010000000000000009,0.515,0.48,50.0,0.49,122.0,0.010000000000000009,0.485,907.4100000000001,1757.9,1757.9,907.4100000000001,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG27-T87,0.0,,,,0.01,323.0,,,0.99,323.0,,,,,0.0,2530.73,2530.73,0.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG27-T80,0.0,,0.33,26.0,0.35,1.7,0.019999999999999962,0.33999999999999997,0.65,1.7,0.67,26.0,0.020000000000000018,0.66,1583.8899999999999,719.4100000000001,719.4100000000001,1583.8899999999999,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG27-B86.5,0.0,,0.01,777.0,0.02,25.0,0.01,0.015,0.98,25.0,0.99,777.0,0.010000000000000009,0.985,777.0,897.4799999999999,897.4799999999999,777.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG27-B84.5,0.0,,0.04,25.0,0.05,3.17,0.010000000000000002,0.045,0.95,3.17,0.96,25.0,0.010000000000000009,0.955,1001.1,277.86,277.86,1001.1,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG27-B82.5,0.0,,0.19,8.64,0.2,2.0,0.010000000000000009,0.195,0.8,2.0,0.81,8.64,0.010000000000000009,0.805,1590.18,1444.0900000000001,1444.0900000000001,1590.18,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG27-B80.5,0.0,,0.38,9.0,0.4,44.0,0.020000000000000018,0.39,0.6,44.0,0.62,9.0,0.020000000000000018,0.61,345.32000000000005,635.09,635.09,345.32000000000005,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,13985.61,,,0.99,13985.61,,,,,0.0,17401.61,17401.61,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG26-T80,0.0,,0.09,1.0,0.1,32.0,0.010000000000000009,0.095,0.9,32.0,0.91,1.0,0.010000000000000009,0.905,1373.56,1796.3,1796.3,1373.56,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,9812.51,,,0.99,9812.51,,,,,0.0,17696.18,17696.18,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,,,0.01,10030.93,,,0.99,10030.93,,,,,0.0,17135.92,17135.92,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.31,13.0,0.33,59.0,0.020000000000000018,0.32,0.67,59.0,0.69,13.0,0.019999999999999907,0.6799999999999999,1951.3,2138.55,2138.55,1951.3,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T16:23:42.007836+00:00,2026-08-26T16:23:42.007836+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.59,50.0,0.62,85.72,0.030000000000000027,0.605,0.38,85.72,0.41,50.0,0.02999999999999997,0.395,694.26,2207.53,2207.53,694.26,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG27-T87,0.0,,,,0.01,332.0,,,0.99,332.0,,,,,0.0,3150.7500000000005,3150.7500000000005,0.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG27-T80,0.0,,0.39,250.0,0.41,64.0,0.019999999999999962,0.4,0.59,64.0,0.61,250.0,0.020000000000000018,0.6,1888.19,2175.1400000000003,2175.1400000000003,1888.19,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG27-B86.5,0.0,,0.01,433.0,0.02,135.0,0.01,0.015,0.98,135.0,0.99,433.0,0.010000000000000009,0.985,433.0,1787.7499999999998,1787.7499999999998,433.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG27-B84.5,0.0,,0.03,75.0,0.05,4.0,0.020000000000000004,0.04,0.95,4.0,0.97,75.0,0.020000000000000018,0.96,1050.76,744.6100000000001,744.6100000000001,1050.76,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG27-B82.5,0.0,,0.17,215.19,0.18,3.0,0.009999999999999981,0.175,0.82,3.0,0.83,215.19,0.010000000000000009,0.825,3849.13,1056.43,1056.43,3849.13,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG27-B80.5,0.0,,0.36,6.0,0.37,2.0,0.010000000000000009,0.365,0.63,2.0,0.64,6.0,0.010000000000000009,0.635,1499.75,1841.19,1841.19,1499.75,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG26-T87,0.0,,,,0.01,21705.58,,,0.99,21705.58,,,,,0.0,25479.58,25479.58,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG26-T80,0.0,,,,0.01,115512.49,,,0.99,115512.49,,,,,0.0,118536.86,118536.86,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG26-B86.5,0.0,,,,0.01,9720.51,,,0.99,9720.51,,,,,0.0,17311.18,17311.18,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG26-B84.5,0.0,,,,0.01,9333.36,,,0.99,9333.36,,,,,0.0,15714.420000000002,15714.420000000002,0.0,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG26-B82.5,0.0,,0.16,64.0,0.19,4.0,0.03,0.175,0.81,4.0,0.84,64.0,0.029999999999999916,0.825,2210.05,1562.39,1562.39,2210.05,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T19:10:09.478123+00:00,2026-08-26T19:10:09.478123+00:00,KXHIGHNY-26AUG26-B80.5,0.0,,0.79,26.0,0.81,11.1,0.020000000000000018,0.8,0.19,11.1,0.21,26.0,0.01999999999999999,0.2,1146.9,3427.8399999999997,3427.8399999999997,1146.9,,OK,,KXHIGHNY-26AUG26,2026-08-27T05:00:00Z,active,True
2026-08-26T23:13:04.310583+00:00,2026-08-26T23:13:04.310583+00:00,KXHIGHNY-26AUG27-T87,0.0,,,,0.01,8378.0,,,0.99,8378.0,,,,,0.0,10960.970000000003,10960.970000000003,0.0,,OK,,KXHIGHNY-26AUG27,2026-08-28T05:00:00Z,active,True
