date,catalog_url,file_url,filename,inferred_variable,issue_time,center,local_path,download_status,skip_reason
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAHZ98_KWBN_202306062353,YAHZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YAHZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ97_KWBN_202306062136,YAIZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ97_KWBN_202306062335,YAIZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ98_KWBN_202306061851,YAIZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ98_KWBN_202306061953,YAIZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ98_KWBN_202306062053,YAIZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ98_KWBN_202306062149,YAIZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ98_KWBN_202306062250,YAIZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAIZ98_KWBN_202306062353,YAIZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YAIZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ97_KWBN_202306062136,YAJZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ97_KWBN_202306062335,YAJZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ98_KWBN_202306061851,YAJZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ98_KWBN_202306061953,YAJZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ98_KWBN_202306062053,YAJZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ98_KWBN_202306062149,YAJZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ98_KWBN_202306062250,YAJZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAJZ98_KWBN_202306062353,YAJZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YAJZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ97_KWBN_202306062136,YAKZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ97_KWBN_202306062335,YAKZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ98_KWBN_202306061851,YAKZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ98_KWBN_202306061953,YAKZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ98_KWBN_202306062053,YAKZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ98_KWBN_202306062149,YAKZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ98_KWBN_202306062250,YAKZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAKZ98_KWBN_202306062353,YAKZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YAKZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ97_KWBN_202306062136,YALZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YALZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ97_KWBN_202306062335,YALZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YALZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ98_KWBN_202306061851,YALZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YALZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ98_KWBN_202306061953,YALZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YALZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ98_KWBN_202306062053,YALZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YALZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ98_KWBN_202306062149,YALZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YALZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ98_KWBN_202306062250,YALZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YALZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YALZ98_KWBN_202306062353,YALZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YALZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ97_KWBN_202306062136,YAMZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ97_KWBN_202306062335,YAMZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ98_KWBN_202306061851,YAMZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ98_KWBN_202306061953,YAMZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ98_KWBN_202306062053,YAMZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ98_KWBN_202306062149,YAMZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ98_KWBN_202306062250,YAMZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAMZ98_KWBN_202306062353,YAMZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YAMZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ97_KWBN_202306062136,YANZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YANZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ97_KWBN_202306062335,YANZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YANZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ98_KWBN_202306061851,YANZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YANZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ98_KWBN_202306061953,YANZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YANZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ98_KWBN_202306062053,YANZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YANZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ98_KWBN_202306062149,YANZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YANZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ98_KWBN_202306062250,YANZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YANZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YANZ98_KWBN_202306062353,YANZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YANZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ97_KWBN_202306062136,YAOZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ97_KWBN_202306062335,YAOZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ98_KWBN_202306061851,YAOZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ98_KWBN_202306061953,YAOZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ98_KWBN_202306062053,YAOZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ98_KWBN_202306062149,YAOZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ98_KWBN_202306062250,YAOZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAOZ98_KWBN_202306062353,YAOZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YAOZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ97_KWBN_202306062136,YAPZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ97_KWBN_202306062335,YAPZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ98_KWBN_202306061851,YAPZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ98_KWBN_202306061851,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ98_KWBN_202306061953,YAPZ98_KWBN_202306061953,,2023-06-06T19:53:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ98_KWBN_202306061953,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ98_KWBN_202306062053,YAPZ98_KWBN_202306062053,,2023-06-06T20:53:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ98_KWBN_202306062053,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ98_KWBN_202306062149,YAPZ98_KWBN_202306062149,,2023-06-06T21:49:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ98_KWBN_202306062149,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ98_KWBN_202306062250,YAPZ98_KWBN_202306062250,,2023-06-06T22:50:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ98_KWBN_202306062250,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAPZ98_KWBN_202306062353,YAPZ98_KWBN_202306062353,,2023-06-06T23:53:00,KWBN,data\raw\ndfd\202306\20230606\YAPZ98_KWBN_202306062353,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAQZ97_KWBN_202306062136,YAQZ97_KWBN_202306062136,,2023-06-06T21:36:00,KWBN,data\raw\ndfd\202306\20230606\YAQZ97_KWBN_202306062136,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAQZ97_KWBN_202306062335,YAQZ97_KWBN_202306062335,,2023-06-06T23:35:00,KWBN,data\raw\ndfd\202306\20230606\YAQZ97_KWBN_202306062335,dry_run,
2023-06-06,https://www.ncei.noaa.gov/thredds/catalog/model-ndfd-file/access/202306/20230606/catalog.xml,https://www.ncei.noaa.gov/thredds/fileServer/model-ndfd-file/access/202306/20230606/YAQZ98_KWBN_202306061851,YAQZ98_KWBN_202306061851,,2023-06-06T18:51:00,KWBN,data\raw\ndfd\202306\20230606\YAQZ98_KWBN_202306061851,dry_run,
